Lambda,phi_a,sigma_a,alpha,phi_b,sigma_b,weight
2.983179316141276,0.05169049777907957,0.007229127890494965,2.4290006703015625,0.20506802756349587,0.05327363448901478,0.0
1.9834157686961817,0.01914459034820977,0.011722995910556089,2.3215962453311167,0.1161147873741166,0.12589773002933363,0.0
2.402410760687478,0.039488659147062385,0.01598866371392726,2.833698839041765,0.2085344373400379,0.13466748493645408,0.0
2.4686361885924204,0.1059070519614859,0.03739870491785819,2.942534736498468,0.06031008919137416,0.11159146633904804,0.0
2.5505029881815586,0.060202716873882914,0.008731274655157637,2.7326443777192737,0.09047555290850624,0.09446804282420555,0.0
2.9215828955931404,-0.01354149617632934,0.011983573756377723,1.7865474614331673,0.1680993552196978,0.08163572758888325,0.0
2.722847908524001,-0.010280804077148473,0.02335624898521789,1.0755249597101322,0.03503036738414983,0.04131203058116193,0.0
2.6596638818202867,0.021731669416195906,0.05792284278531387,2.202617986510913,0.10231695964025281,0.08410081939927626,0.0
3.0229402009460613,-0.018186483532007136,0.07993911232907776,2.5967015094142814,0.1509797618241617,0.06332750084991089,0.0
1.7776608014179436,-0.10700899685637925,0.12502550779548904,2.152198707505271,0.09102531899167172,0.12758073323585517,0.0
2.31878311338203,-0.023971434142774917,0.01273274173702283,2.5801280862322393,0.06010614620742019,0.02508203951930604,0.0
3.0022928139904823,-0.08139551430798003,0.016333730045514947,2.8746961030277807,0.14234105656582807,0.04048993728548261,0.0
2.7316650556114044,-0.08478270271553699,0.033289053032707676,1.9902613548153216,0.2174377012674874,0.10883875774964887,0.0
2.983843003382686,-0.09393606154022537,0.021232173613734737,1.0447892485590147,0.116615643267036,0.0842129196480173,0.0
1.4235696808719673,-0.046528766205246055,0.010991755238600456,2.762260839998707,0.08062814904267258,0.10432403714467267,0.0
2.61400405703419,0.10102826127799418,0.02109613437795674,2.9698514928422477,0.19565081890814884,0.04066245069337831,0.0
1.7187391973263275,-0.06095756969850334,0.13634296134459273,2.413709258673342,0.06286083838963007,0.090478417624737,0.0
2.998570357600846,0.09471858151800787,0.011904552176951173,2.955903180715983,0.190587830842942,0.024323290502494616,0.0
2.1763356436751558,0.0414663503284899,0.010959172648340905,2.6028308252247054,0.15322580288450283,0.13563790220361474,0.0
2.6304179120565756,-0.11068645010890271,0.02345252897150615,2.4502616295147783,0.13785403746387617,0.062368296983293076,0.0
2.627914501347771,0.11325119012561398,0.008348351225394967,2.7652243928306817,0.17326220415419522,0.05237285883594955,0.0
